messageId,camId,timestamp,latitude,longitude,heading,speed,acceleration
2,1,633,45.0523,7.6579,270,2.31,3.2
2,1,833,45.0523,7.65789,270,2.99,3.1
2,1,1033,45.0523,7.65789,270,3.65,3.2
2,1,1233,45.0523,7.65788,270,4.24,3.9
2,1,1433,45.0523,7.65786,270,4.82,2.1
2,1,1633,45.0523,7.65785,270,5.4,2.6
2,1,1833,45.0523,7.65784,270,5.99,2.3
2,1,2033,45.0523,7.65782,270,6.57,3.2
2,1,2233,45.0523,7.6578,270,6.93,-0.1
2,1,2433,45.0523,7.65779,270,6.93,0.8
2,1,2633,45.0523,7.65777,270,6.92,-1.2
2,1,3233,45.0523,7.65772,270,6.93,0.2
2,1,3833,45.0523,7.65767,270,6.92,-0.3
2,1,4433,45.0523,7.65761,270,6.92,-0.6
2,1,5033,45.0523,7.65756,270,6.93,0.4
2,1,5633,45.0523,7.65751,270,6.93,0.2
2,5,6047,45.0531,7.6555,90,13.87,0.2
2,1,6233,45.0523,7.65746,270,6.93,0.6
2,5,6347,45.0531,7.65555,90,13.87,-1.8
2,5,6647,45.0531,7.65561,90,13.88,0.3
2,1,6833,45.0523,7.65741,270,6.93,-0.2
2,5,6947,45.0531,7.65566,90,13.87,-0.6
2,5,7247,45.0531,7.65571,90,13.88,0
2,1,7433,45.0523,7.65735,270,6.93,-0.4
2,5,7547,45.0531,7.65576,90,13.88,0.6
2,5,7847,45.0531,7.65581,90,13.87,-0.1
2,1,8033,45.0523,7.6573,270,6.92,-0.2
2,5,8147,45.0531,7.65587,90,13.88,1.1
2,5,8447,45.0531,7.65592,90,13.88,0.2
2,1,8633,45.0523,7.65725,270,6.92,-1
2,5,8747,45.0531,7.65597,90,13.87,-1.6
2,5,9047,45.0531,7.65602,90,13.87,-1.1
2,1,9233,45.0523,7.6572,270,6.92,0
2,5,9347,45.0531,7.65607,90,13.87,-0.5
2,5,9647,45.0531,7.65613,90,13.87,0.2
2,1,9833,45.0523,7.65715,270,6.93,0.6
2,3,9880,45.0528,7.65446,11.3,9.71,0.5
2,5,9947,45.0531,7.65618,90,13.88,0.3
2,5,10247,45.0531,7.65623,90,13.88,-0.8
2,3,10380,45.0529,7.65447,11.3,9.71,1
2,1,10433,45.0523,7.65709,270,6.93,0.4
2,5,10547,45.0531,7.65628,90,13.87,-0.4
2,3,10680,45.0529,7.65449,16.6,9.7,-0.7
2,3,10780,45.0529,7.65449,25.5,9.71,0
2,5,10847,45.0531,7.65634,90,13.87,-0.7
2,3,10880,45.0529,7.6545,34.8,9.7,0.3
2,7,10952,45.0526,7.65444,350.5,6.93,0.2
2,3,10980,45.0529,7.65451,44,9.71,-0.2
2,6,10999,45.0523,7.65457,123.6,15.26,0
2,1,11033,45.0523,7.65704,270,6.92,0.4
2,3,11080,45.0529,7.65452,52.8,9.71,0.6
2,5,11147,45.0531,7.65639,90,13.88,1.6
2,3,11180,45.0529,7.65453,56.8,9.7,-0.8
2,2,11250,45.0525,7.65437,170.5,8.31,-1.4
2,3,11280,45.0529,7.65454,56.8,9.71,0.7
2,6,11299,45.0523,7.65462,123.6,15.26,0.9
2,3,11380,45.0529,7.65455,56.8,9.7,0
2,5,11447,45.0531,7.65644,90,13.88,0.6
2,3,11480,45.0529,7.65456,56.8,9.71,0.7
2,7,11552,45.0527,7.65443,350.5,6.93,0.3
2,6,11599,45.0523,7.65467,123.6,15.25,-1.5
2,5,11747,45.0531,7.65649,90,13.88,1.7
2,2,11750,45.0524,7.65438,170.5,8.31,0
2,6,11899,45.0523,7.65472,123.6,15.25,-0.2
2,3,11980,45.053,7.6546,56.8,9.7,-0.1
2,5,12047,45.0531,7.65654,90,13.88,-0.8
2,2,12050,45.0524,7.6544,160.9,8.32,0.5
2,2,12150,45.0524,7.65441,152.9,8.32,-0.9
2,7,12152,45.0527,7.65443,355.9,6.93,0.2
2,6,12199,45.0523,7.65476,123.6,15.25,0.6
2,2,12250,45.0524,7.65442,144.6,8.31,-0.1
2,5,12347,45.0531,7.6566,90,13.87,-0.6
2,2,12350,45.0524,7.65443,136.5,8.32,0
2,7,12352,45.0527,7.65443,1.7,6.93,1.4
2,6,12399,45.0522,7.65485,114.8,15.25,-1.4
2,2,12450,45.0524,7.65444,128.7,8.31,-0.1
2,3,12480,45.053,7.65465,56.8,9.71,0.7
2,6,12499,45.0522,7.65487,109.4,15.26,0
2,2,12550,45.0524,7.65445,123.6,8.32,-0.7
2,7,12552,45.0527,7.65444,7.5,6.93,0.5
2,6,12599,45.0522,7.65489,103.8,15.26,0.7
2,5,12647,45.0531,7.65665,90,13.87,0.1
2,2,12650,45.0524,7.65445,123.6,8.31,-0.3
2,6,12699,45.0522,7.65491,98.3,15.25,0.1
2,2,12750,45.0524,7.65446,123.6,8.32,0.5
2,7,12752,45.0527,7.65444,11.3,6.93,0.8
2,6,12799,45.0522,7.65493,90,15.26,-0.4
2,2,12850,45.0524,7.65447,123.6,8.31,-0.9
2,6,12899,45.0522,7.65495,90,15.25,0.5
2,5,12947,45.0531,7.6567,90,13.88,-0.1
2,7,12952,45.0527,7.65444,11.3,6.92,-0.3
2,3,12980,45.053,7.6547,56.8,9.7,-1.8
2,6,12999,45.0522,7.65497,90,15.26,1
2,6,13099,45.0522,7.65498,90,15.25,0.3
2,7,13152,45.0528,7.65444,11.3,6.93,0.1
2,6,13199,45.0522,7.655,90,15.26,1.6
