messageId,camId,timestamp,latitude,longitude,heading,speed,acceleration
2,7,62552,45.0529,7.65832,157.5,6.92,-0.5
2,7,62652,45.0529,7.65832,163.7,6.93,0
2,7,62752,45.0529,7.65832,168.6,6.93,1.4
2,7,62852,45.0529,7.65833,168.6,6.93,0.8
2,7,62952,45.0529,7.65833,168.6,6.93,0.7
2,7,63052,45.0529,7.65833,168.6,6.93,1.3
2,7,63652,45.0529,7.65834,168.6,6.93,0.9
2,7,64252,45.0528,7.65835,168.6,6.92,-0.7
2,7,64852,45.0528,7.65836,168.6,6.92,0.5
2,7,65452,45.0528,7.65837,168.6,6.93,0.1
2,0,187,45.0523,7.6569,90,20.82,0.7
2,7,316,45.0527,7.65837,173.8,6.92,-0.2
2,0,387,45.0523,7.65696,90,20.81,-0.1
2,7,516,45.0527,7.65837,179.6,6.93,1.4
2,0,587,45.0523,7.65701,90,20.81,-1.1
2,7,716,45.0527,7.65837,185.4,6.92,-1.4
2,0,787,45.0523,7.65706,90,20.81,-1.7
2,5,811,45.0531,7.65646,90,13.87,-1.2
2,7,916,45.0527,7.65836,189.4,6.93,0.5
2,0,987,45.0523,7.65711,90,20.81,-0.4
2,5,1111,45.0531,7.65652,90,13.87,0.3
2,7,1116,45.0527,7.65836,189.4,6.93,0.8
2,0,1187,45.0523,7.65717,90,20.81,0.2
2,7,1316,45.0527,7.65836,189.4,6.93,-0.4
2,0,1387,45.0523,7.65722,90,20.81,-0.3
2,5,1411,45.0531,7.65657,90,13.88,-0.1
2,0,1587,45.0523,7.65727,90,20.81,0.3
2,5,1711,45.0531,7.65662,90,13.88,-0.3
2,0,1787,45.0523,7.65732,90,20.81,0.5
2,7,1916,45.0526,7.65835,189.4,6.93,0.7
2,0,1987,45.0523,7.65737,90,20.81,0
2,5,2011,45.0531,7.65667,90,13.88,0.1
2,0,2187,45.0523,7.65743,90,20.81,-1.1
2,5,2311,45.0531,7.65672,90,13.88,0.8
2,0,2387,45.0523,7.65748,90,20.82,0.5
2,7,2516,45.0526,7.65835,189.4,6.93,0.8
2,0,2587,45.0523,7.65753,90,20.81,-0.9
2,5,2611,45.0531,7.65678,90,13.87,-1.3
2,0,2787,45.0523,7.65758,90,20.81,-0.3
2,5,2911,45.0531,7.65683,90,13.87,-0.8
2,0,2987,45.0523,7.65763,90,20.82,0
2,7,3116,45.0526,7.65834,189.4,6.93,-0.2
2,0,3187,45.0523,7.65769,90,20.82,0
2,5,3211,45.0531,7.65688,90,13.88,1.9
